seccion_cod,servicio_cod,dir3_cod,denominacion,dir3_padre_cod,ministerio_dir3_cod,ministerio_denominacion,nivel_jerarquico,nivel_organico,nivel_organico_senal,tipo_entidad,estado,fecha_inicio,fecha_fin
,,EA0005200,Guardia Civil - Puesto de Nerva,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005201,Guardia Civil - Puesto de Niebla,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005202,Guardia Civil - Puesto de la Palma del Condado,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005203,Guardia Civil - Iae. la Palma del Condado,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005204,Guardia Civil - Puesto de Palos de la Frontera,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005205,Guardia Civil - Puesto de Paymogo,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005206,Guardia Civil - Puesto de Puebla de Guzman,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005207,Guardia Civil - Puesto P. de Punta Umbria,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005208,Guardia Civil - Puesto de Rociana del Condado,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005209,Guardia Civil - Puesto de Rosal de la Frontera,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005210,Guardia Civil - Puesto de San Bartolome de la Torre,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005211,Guardia Civil - Puesto de San Juan del Puerto,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005212,Guardia Civil - Puesto de Sanlucar de Guadiana,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005213,Guardia Civil - Puesto de Santa Barbara de Casa,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005214,Guardia Civil - Puesto de Santa Olalla del Cala,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005215,Guardia Civil - Puesto de Trigueros,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005216,Guardia Civil - Puesto de Valverde del Camino,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005217,Guardia Civil - Iae. Valverde del Camino,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005218,Guardia Civil - Puesto de Villablanca,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005219,Guardia Civil - Puesto de Villalba del Alcor,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005220,Guardia Civil - Puesto de Villanueva de los Castillejos,E03130904,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005221,Guardia Civil - Puesto de Barreiros,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005222,Guardia Civil - Puesto de Becerrea,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005223,Guardia Civil - Puesto de Baamonde,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005224,Guardia Civil - Puesto de Boveda,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005225,Guardia Civil - Puesto de Burela,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005226,Guardia Civil - Iae. Burela,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005227,Guardia Civil - Puesto de Carballedo,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005228,Guardia Civil - Puesto de Castro de Rey,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005229,Guardia Civil - Puesto de Castroverde,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005230,Guardia Civil - Puesto de San Roman de Cervantes,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005231,Guardia Civil - Puesto de Chantada,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005232,Guardia Civil - Puesto de Cospeito,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005233,Guardia Civil - Puesto de Seoane de Caurel,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005234,Guardia Civil - Puesto de Fonsagrada,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005235,Guardia Civil - Puesto de Foz,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005236,Guardia Civil - Puesto de Friol,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005237,Guardia Civil - Puesto de Guitiriz,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005238,Guardia Civil - Puesto de Guntin,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005239,Guardia Civil - Puesto Auxiliar de Incio,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005240,Guardia Civil - Puesto de Puebla San Julian,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005241,Guardia Civil - Iae. Comandancia Lugo,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005242,Guardia Civil - Puesto de Lugo,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005243,Guardia Civil - Puesto de Meira,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005244,Guardia Civil - Puesto de Mondoñedo,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005245,Guardia Civil - Puesto de Monforte de Lemos,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005246,Guardia Civil - Iae. Monforte de Lemos,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005247,Guardia Civil - Puesto de Monterroso,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005248,Guardia Civil - Iae. Monterroso,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005249,Guardia Civil - Puesto de Muras,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005250,Guardia Civil - Puesto de Navia de Suarna,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005251,Guardia Civil - Puesto Auxiliar de los Nogales,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005252,Guardia Civil - Puesto de Cea,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005253,Guardia Civil - Puesto de Trasmiras,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005254,Guardia Civil - Puesto de A Veiga,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005255,Guardia Civil - Puesto P. de Verin,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005256,Guardia Civil - Iae. Verin,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005257,Guardia Civil - Puesto de o Barco de Valdeorras,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005258,Guardia Civil - Puesto de Beariz,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005259,Guardia Civil - Puesto de Calvos de Randin,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005260,Guardia Civil - Puesto P. de Carballiño,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005261,Guardia Civil - Iae. Carballiño,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005262,Guardia Civil - Puesto de Castro Caldelas,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005263,Guardia Civil - Puesto de Celanova,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005264,Guardia Civil - Iae. Celanova,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005265,Guardia Civil - Puesto de Cortegada,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005266,Guardia Civil - Puesto de Cualedro,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005267,Guardia Civil - Puesto de Esgos,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005268,Guardia Civil - Puesto de A Gudiña,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005269,Guardia Civil - Puesto de Leiro,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005270,Guardia Civil - Puesto de Lobeira,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005271,Guardia Civil - Puesto de Lobios,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005272,Guardia Civil - Puesto de Maceda,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005273,Guardia Civil - Puesto de Luintra,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005274,Guardia Civil - Iae. Comandancia Ourense,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005275,Guardia Civil - Puesto de Ourense,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005276,Guardia Civil - Puesto de Ponte Barxas,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005277,Guardia Civil - Puesto de Pobra de Trives,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005278,Guardia Civil - Puesto de Freas de Eiras,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005279,Guardia Civil - Puesto de Ribadavia,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005280,Guardia Civil - Puesto de Rios,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005281,Guardia Civil - Puesto de a Rua,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005282,Guardia Civil - Iae. a Rua,E04647003,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005314,Guardia Civil - Puesto P. de Milladoiro-Ames,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005315,Guardia Civil - Puesto P. de Arteixo,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005316,Guardia Civil - Puesto de Arzua,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005317,Guardia Civil - Puesto de Betanzos,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005318,Guardia Civil - Puesto de Boimorto,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005319,Guardia Civil - Puesto P. de Boiro,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005320,Guardia Civil - Puesto de Lestedo,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005321,Guardia Civil - Puesto de Brion,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005322,Guardia Civil - Puesto de Camariñas,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005323,Guardia Civil - Puesto P. de Cambre,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005324,Guardia Civil - Puesto P. de Carballo,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005325,Guardia Civil - Iae. Carballo,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005326,Guardia Civil - Puesto Auxiliar de Cariño,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005327,Guardia Civil - Puesto de Carral,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005328,Guardia Civil - Puesto de Cedeira,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005329,Guardia Civil - Puesto de Corcubion,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005330,Guardia Civil - Iae. Comandancia A Coruña,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005331,Guardia Civil - Iae. Zona Galicia,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005332,Guardia Civil - Puesto P. de Culleredo,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005333,Guardia Civil - Puesto de Curtis,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005334,Guardia Civil - Puesto de Fene,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005335,Guardia Civil - Puesto Fiscal de Ferrol,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005336,Guardia Civil - Iae. Ferrol,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005337,Guardia Civil - Puesto de Irixoa,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005338,Guardia Civil - Puesto de Laracha,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005339,Guardia Civil - Puesto de Laxe,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005340,Guardia Civil - Puesto de Malpica,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005341,Guardia Civil - Puesto de Melide,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005342,Guardia Civil - Puesto de Miño,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005343,Guardia Civil - Puesto de Mugardos,E03130504,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005344,Guardia Civil - Puesto de Palas de Rey,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005345,Guardia Civil - Puesto de Panton,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005346,Guardia Civil - Puesto de Pastoriza,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005347,Guardia Civil - Puesto de Piedrafita,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005348,Guardia Civil - Puesto Auxiliar de Puebla de Brollon,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005349,Guardia Civil - Puesto de Puentenuevo,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005350,Guardia Civil - Puesto de Puertomarin,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005351,Guardia Civil - Puesto de Quiroga,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005352,Guardia Civil - Puesto de Rabade,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005353,Guardia Civil - Puesto de Ribadeo,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005354,Guardia Civil - Puesto de Samos,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005355,Guardia Civil - Puesto de Sarria,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005356,Guardia Civil - Puesto de Escairon,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005357,Guardia Civil - Puesto Auxiliar de Sober,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005358,Guardia Civil - Puesto de Taboada,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005359,Guardia Civil - Puesto de Ferreira Valle Oro,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005360,Guardia Civil - Puesto de Vicedo,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005361,Guardia Civil - Puesto de Villalba (LUGO),E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005362,Guardia Civil - Iae. Villalba,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005363,Guardia Civil - Puesto de Vivero,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005364,Guardia Civil - Puesto de Germade,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005365,Guardia Civil - Puesto de Jove,E04672703,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005366,Guardia Civil - Iae. Alcala de Henares,E03131204,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005367,Guardia Civil - Iae. Alcobendas,E03131204,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005368,Guardia Civil - Puesto de Aldea del Fresno,E03131204,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005369,Guardia Civil - Puesto de Algete,E03131204,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005370,Guardia Civil - Puesto de Anchuelo,E03131204,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005371,Guardia Civil - Iae. Aranjuez,E03131204,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005372,Guardia Civil - Puesto P. de Arganda del Rey,E03131204,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005373,Guardia Civil - Iae. Arganda del Rey,E03131204,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005374,Guardia Civil - Puesto P. de Arroyomolinos-Humanes,E03131204,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005375,Guardia Civil - Puesto P. de Huercal de Almeria,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005376,Guardia Civil - Puesto P. de Huercal Overa,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005377,Guardia Civil - Puesto de Laujar,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005378,Guardia Civil - Puesto de Macael,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005379,Guardia Civil - Puesto de Maria,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005380,Guardia Civil - Puesto de San Jose,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005381,Guardia Civil - Puesto P. de Nijar,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005382,Guardia Civil - Puesto de Olula del Rio,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005383,Guardia Civil - Puesto de Oria,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005384,Guardia Civil - Puesto de Pulpi,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005385,Guardia Civil - Puesto de Purchena,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005386,Guardia Civil - Puesto P. de Roquetas-Aguadulce,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005387,Guardia Civil - Puesto de Seron,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005388,Guardia Civil - Puesto de Sorbas,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005389,Guardia Civil - Puesto de Tabernas,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005390,Guardia Civil - Puesto de Tijola,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005391,Guardia Civil - Puesto de Turre,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005392,Guardia Civil - Puesto Auxiliar de Uleila del Campo,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005393,Guardia Civil - Puesto de Velez Blanco,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005394,Guardia Civil - Puesto de Vera,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005395,Guardia Civil - Puesto P. de Vicar,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005396,Guardia Civil - Puesto de Zurgena,E03130004,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005397,Guardia Civil - Puesto de Santa Cruz de Campezo,E03129804,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
,,EA0005398,Guardia Civil - Puesto de Labastida,E03129804,E00003801,Ministerio del Interior,8,OTRO,sin_senal,,V,2026-06-10,
